,train,test
2589,tensor(3.8929),tensor(6.9661)
2590,tensor(3.8920),tensor(6.9660)
2591,tensor(3.8829),tensor(6.9658)
2592,tensor(3.8920),tensor(6.9657)
2593,tensor(3.8867),tensor(6.9654)
2594,tensor(3.8862),tensor(6.9653)
2595,tensor(3.8854),tensor(6.9652)
2596,tensor(3.8878),tensor(6.9652)
2597,tensor(3.8745),tensor(6.9650)
2598,tensor(3.8854),tensor(6.9647)
2599,tensor(3.8822),tensor(6.9648)
2600,tensor(3.9097),tensor(6.9651)
2601,tensor(3.8677),tensor(6.9651)
2602,tensor(3.8847),tensor(6.9650)
2603,tensor(3.8884),tensor(6.9649)
2604,tensor(3.8755),tensor(6.9646)
2605,tensor(3.8952),tensor(6.9646)
2606,tensor(3.8744),tensor(6.9644)
2607,tensor(3.8881),tensor(6.9642)
2608,tensor(3.8822),tensor(6.9642)
2609,tensor(3.8798),tensor(6.9642)
2610,tensor(3.8904),tensor(6.9642)
2611,tensor(3.8823),tensor(6.9644)
2612,tensor(3.8825),tensor(6.9644)
2613,tensor(3.8856),tensor(6.9644)
2614,tensor(3.8827),tensor(6.9644)
2615,tensor(3.8971),tensor(6.9644)
2616,tensor(3.8967),tensor(6.9646)
2617,tensor(3.8827),tensor(6.9646)
2618,tensor(3.8858),tensor(6.9645)
2619,tensor(3.8672),tensor(6.9642)
2620,tensor(3.8917),tensor(6.9641)
2621,tensor(3.8913),tensor(6.9641)
2622,tensor(3.9019),tensor(6.9644)
2623,tensor(3.8690),tensor(6.9643)
2624,tensor(3.8879),tensor(6.9642)
2625,tensor(3.8798),tensor(6.9641)
2626,tensor(3.8858),tensor(6.9640)
2627,tensor(3.8848),tensor(6.9640)
2628,tensor(3.8826),tensor(6.9642)
2629,tensor(3.8946),tensor(6.9643)
2630,tensor(3.8850),tensor(6.9644)
2631,tensor(3.9005),tensor(6.9646)
2632,tensor(3.8982),tensor(6.9650)
2633,tensor(3.9022),tensor(6.9653)
2634,tensor(3.8726),tensor(6.9651)
2635,tensor(3.8846),tensor(6.9649)
2636,tensor(3.8836),tensor(6.9645)
2637,tensor(3.8902),tensor(6.9645)
2638,tensor(3.8824),tensor(6.9645)
2639,tensor(3.8798),tensor(6.9642)
2640,tensor(3.9026),tensor(6.9643)
2641,tensor(3.8915),tensor(6.9645)
2642,tensor(3.8785),tensor(6.9645)
2643,tensor(3.8895),tensor(6.9643)
2644,tensor(3.8801),tensor(6.9643)
2645,tensor(3.8730),tensor(6.9643)
2646,tensor(3.8737),tensor(6.9637)
2647,tensor(3.8923),tensor(6.9637)
2648,tensor(3.8931),tensor(6.9637)
2649,tensor(3.8937),tensor(6.9637)
2650,tensor(3.8877),tensor(6.9639)
2651,tensor(3.8913),tensor(6.9641)
2652,tensor(3.8874),tensor(6.9644)
2653,tensor(3.8831),tensor(6.9643)
2654,tensor(3.8932),tensor(6.9643)
2655,tensor(3.9094),tensor(6.9647)
2656,tensor(3.8834),tensor(6.9649)
2657,tensor(3.8799),tensor(6.9648)
2658,tensor(3.8716),tensor(6.9643)
2659,tensor(3.8822),tensor(6.9641)
2660,tensor(3.8859),tensor(6.9639)
2661,tensor(3.8986),tensor(6.9642)
2662,tensor(3.8889),tensor(6.9641)
2663,tensor(3.8720),tensor(6.9640)
2664,tensor(3.8930),tensor(6.9639)
2665,tensor(3.8827),tensor(6.9638)
2666,tensor(3.8642),tensor(6.9636)
2667,tensor(3.8892),tensor(6.9636)
2668,tensor(3.8773),tensor(6.9635)
2669,tensor(3.8831),tensor(6.9634)
2670,tensor(3.8898),tensor(6.9634)
2671,tensor(3.8798),tensor(6.9634)
2672,tensor(3.8822),tensor(6.9633)
2673,tensor(3.8820),tensor(6.9634)
2674,tensor(3.8686),tensor(6.9630)
2675,tensor(3.8777),tensor(6.9628)
2676,tensor(3.8775),tensor(6.9627)
2677,tensor(3.8670),tensor(6.9628)
2678,tensor(3.8760),tensor(6.9626)
2679,tensor(3.8836),tensor(6.9626)
2680,tensor(3.8919),tensor(6.9629)
2681,tensor(3.8958),tensor(6.9631)
2682,tensor(3.8781),tensor(6.9632)
2683,tensor(3.8807),tensor(6.9631)
2684,tensor(3.9034),tensor(6.9635)
2685,tensor(3.8976),tensor(6.9641)
2686,tensor(3.8926),tensor(6.9644)
2687,tensor(3.8844),tensor(6.9642)
2688,tensor(3.8733),tensor(6.9641)
2689,tensor(3.8853),tensor(6.9641)
2690,tensor(3.8991),tensor(6.9642)
2691,tensor(3.8871),tensor(6.9645)
2692,tensor(3.8909),tensor(6.9646)
2693,tensor(3.8874),tensor(6.9649)
2694,tensor(3.8829),tensor(6.9651)
2695,tensor(3.9156),tensor(6.9653)
2696,tensor(3.8855),tensor(6.9655)
2697,tensor(3.8805),tensor(6.9656)
2698,tensor(3.8906),tensor(6.9655)
2699,tensor(3.8872),tensor(6.9654)
2700,tensor(3.8855),tensor(6.9655)
2701,tensor(3.8831),tensor(6.9655)
2702,tensor(3.8908),tensor(6.9654)
2703,tensor(3.8925),tensor(6.9652)
2704,tensor(3.8887),tensor(6.9652)
2705,tensor(3.8867),tensor(6.9654)
2706,tensor(3.9020),tensor(6.9657)
2707,tensor(3.8825),tensor(6.9656)
2708,tensor(3.8782),tensor(6.9654)
2709,tensor(3.8815),tensor(6.9654)
2710,tensor(3.8947),tensor(6.9653)
2711,tensor(3.8835),tensor(6.9653)
2712,tensor(3.8995),tensor(6.9656)
2713,tensor(3.8993),tensor(6.9657)
2714,tensor(3.8784),tensor(6.9656)
2715,tensor(3.8842),tensor(6.9656)
2716,tensor(3.8808),tensor(6.9654)
2717,tensor(3.8908),tensor(6.9654)
2718,tensor(3.8675),tensor(6.9651)
2719,tensor(3.8902),tensor(6.9652)
2720,tensor(3.8843),tensor(6.9652)
2721,tensor(3.8826),tensor(6.9650)
2722,tensor(3.8613),tensor(6.9646)
2723,tensor(3.8770),tensor(6.9643)
2724,tensor(3.8836),tensor(6.9643)
2725,tensor(3.8815),tensor(6.9642)
2726,tensor(3.8893),tensor(6.9641)
2727,tensor(3.8864),tensor(6.9642)
2728,tensor(3.8883),tensor(6.9645)
2729,tensor(3.8742),tensor(6.9644)
2730,tensor(3.8902),tensor(6.9642)
2731,tensor(3.8837),tensor(6.9640)
2732,tensor(3.8917),tensor(6.9642)
2733,tensor(3.8776),tensor(6.9641)
2734,tensor(3.8902),tensor(6.9640)
2735,tensor(3.8888),tensor(6.9642)
2736,tensor(3.8869),tensor(6.9645)
2737,tensor(3.8975),tensor(6.9647)
2738,tensor(3.8976),tensor(6.9653)
2739,tensor(3.8914),tensor(6.9656)
2740,tensor(3.8926),tensor(6.9658)
2741,tensor(3.8771),tensor(6.9656)
2742,tensor(3.9019),tensor(6.9658)
2743,tensor(3.8832),tensor(6.9659)
2744,tensor(3.8855),tensor(6.9657)
2745,tensor(3.8875),tensor(6.9657)
2746,tensor(3.8935),tensor(6.9657)
2747,tensor(3.8986),tensor(6.9657)
2748,tensor(3.8850),tensor(6.9656)
2749,tensor(3.8780),tensor(6.9656)
2750,tensor(3.8842),tensor(6.9655)
2751,tensor(3.8889),tensor(6.9656)
2752,tensor(3.8803),tensor(6.9655)
2753,tensor(3.8894),tensor(6.9654)
2754,tensor(3.8895),tensor(6.9656)
2755,tensor(3.8873),tensor(6.9655)
2756,tensor(3.8889),tensor(6.9656)
2757,tensor(3.8960),tensor(6.9658)
2758,tensor(3.8825),tensor(6.9660)
2759,tensor(3.8956),tensor(6.9660)
2760,tensor(3.8839),tensor(6.9660)
2761,tensor(3.8969),tensor(6.9663)
2762,tensor(3.8739),tensor(6.9662)
2763,tensor(3.8897),tensor(6.9659)
2764,tensor(3.8895),tensor(6.9659)
2765,tensor(3.8843),tensor(6.9661)
2766,tensor(3.9018),tensor(6.9662)
2767,tensor(3.8813),tensor(6.9664)
2768,tensor(3.8916),tensor(6.9662)
2769,tensor(3.8806),tensor(6.9662)
2770,tensor(3.8911),tensor(6.9665)
2771,tensor(3.8950),tensor(6.9666)
2772,tensor(3.8812),tensor(6.9662)
2773,tensor(3.8918),tensor(6.9663)
2774,tensor(3.8790),tensor(6.9661)
2775,tensor(3.8762),tensor(6.9657)
2776,tensor(3.8837),tensor(6.9655)
2777,tensor(3.8857),tensor(6.9656)
2778,tensor(3.8861),tensor(6.9655)
2779,tensor(3.8903),tensor(6.9654)
2780,tensor(3.8797),tensor(6.9653)
2781,tensor(3.8829),tensor(6.9651)
2782,tensor(3.8847),tensor(6.9649)
2783,tensor(3.8767),tensor(6.9648)
2784,tensor(3.8756),tensor(6.9647)
2785,tensor(3.8924),tensor(6.9646)
2786,tensor(3.8803),tensor(6.9644)
2787,tensor(3.8709),tensor(6.9642)
2788,tensor(3.8752),tensor(6.9640)
2789,tensor(3.8925),tensor(6.9641)
2790,tensor(3.8849),tensor(6.9643)
2791,tensor(3.8894),tensor(6.9644)
2792,tensor(3.8809),tensor(6.9644)
2793,tensor(3.8888),tensor(6.9645)
2794,tensor(3.8920),tensor(6.9647)
2795,tensor(3.8994),tensor(6.9649)
2796,tensor(3.8804),tensor(6.9649)
2797,tensor(3.8938),tensor(6.9649)
2798,tensor(3.8927),tensor(6.9651)
2799,tensor(3.8859),tensor(6.9652)
2800,tensor(3.8925),tensor(6.9651)
2801,tensor(3.8740),tensor(6.9649)
2802,tensor(3.8943),tensor(6.9650)
2803,tensor(3.8820),tensor(6.9650)
2804,tensor(3.8867),tensor(6.9651)
2805,tensor(3.8899),tensor(6.9650)
2806,tensor(3.8925),tensor(6.9651)
2807,tensor(3.8845),tensor(6.9652)
2808,tensor(3.8996),tensor(6.9655)
2809,tensor(3.8940),tensor(6.9657)
2810,tensor(3.8830),tensor(6.9655)
2811,tensor(3.8810),tensor(6.9655)
2812,tensor(3.8950),tensor(6.9655)
2813,tensor(3.8942),tensor(6.9656)
2814,tensor(3.8877),tensor(6.9660)
2815,tensor(3.8886),tensor(6.9658)
2816,tensor(3.8850),tensor(6.9657)
2817,tensor(3.8931),tensor(6.9658)
2818,tensor(3.9106),tensor(6.9663)
2819,tensor(3.8763),tensor(6.9661)
2820,tensor(3.8871),tensor(6.9659)
2821,tensor(3.8831),tensor(6.9659)
2822,tensor(3.8971),tensor(6.9659)
2823,tensor(3.8826),tensor(6.9658)
2824,tensor(3.8830),tensor(6.9657)
2825,tensor(3.8757),tensor(6.9654)
2826,tensor(3.8748),tensor(6.9650)
2827,tensor(3.8659),tensor(6.9646)
2828,tensor(3.8805),tensor(6.9643)
2829,tensor(3.8893),tensor(6.9642)
2830,tensor(3.8680),tensor(6.9640)
2831,tensor(3.8940),tensor(6.9640)
2832,tensor(3.8862),tensor(6.9641)
2833,tensor(3.8759),tensor(6.9642)
2834,tensor(3.8973),tensor(6.9643)
2835,tensor(3.8985),tensor(6.9647)
2836,tensor(3.8900),tensor(6.9652)
2837,tensor(3.8879),tensor(6.9653)
2838,tensor(3.8971),tensor(6.9655)
2839,tensor(3.9016),tensor(6.9656)
2840,tensor(3.8926),tensor(6.9658)
2841,tensor(3.8950),tensor(6.9660)
2842,tensor(3.8777),tensor(6.9659)
2843,tensor(3.8835),tensor(6.9657)
2844,tensor(3.8847),tensor(6.9657)
2845,tensor(3.8858),tensor(6.9654)
2846,tensor(3.8861),tensor(6.9651)
2847,tensor(3.8856),tensor(6.9651)
2848,tensor(3.8762),tensor(6.9651)
2849,tensor(3.8870),tensor(6.9650)
2850,tensor(3.8883),tensor(6.9649)
2851,tensor(3.8916),tensor(6.9649)
2852,tensor(3.8805),tensor(6.9649)
2853,tensor(3.8906),tensor(6.9649)
2854,tensor(3.8834),tensor(6.9649)
2855,tensor(3.8842),tensor(6.9649)
2856,tensor(3.8847),tensor(6.9650)
2857,tensor(3.8886),tensor(6.9651)
2858,tensor(3.9038),tensor(6.9652)
2859,tensor(3.8739),tensor(6.9653)
2860,tensor(3.8665),tensor(6.9650)
2861,tensor(3.8903),tensor(6.9650)
2862,tensor(3.8776),tensor(6.9649)
2863,tensor(3.8766),tensor(6.9649)
2864,tensor(3.8993),tensor(6.9650)
2865,tensor(3.8765),tensor(6.9648)
2866,tensor(3.8858),tensor(6.9649)
2867,tensor(3.8781),tensor(6.9648)
2868,tensor(3.9102),tensor(6.9650)
2869,tensor(3.8842),tensor(6.9650)
2870,tensor(3.8729),tensor(6.9650)
2871,tensor(3.8879),tensor(6.9651)
2872,tensor(3.8800),tensor(6.9653)
2873,tensor(3.8860),tensor(6.9652)
2874,tensor(3.8767),tensor(6.9650)
2875,tensor(3.8943),tensor(6.9651)
2876,tensor(3.8967),tensor(6.9654)
2877,tensor(3.8790),tensor(6.9655)
2878,tensor(3.8687),tensor(6.9651)
2879,tensor(3.8868),tensor(6.9650)
2880,tensor(3.8915),tensor(6.9650)
2881,tensor(3.8763),tensor(6.9651)
2882,tensor(3.8897),tensor(6.9651)
2883,tensor(3.8897),tensor(6.9651)
2884,tensor(3.8947),tensor(6.9653)
2885,tensor(3.8842),tensor(6.9654)
2886,tensor(3.8848),tensor(6.9653)
2887,tensor(3.8865),tensor(6.9655)
2888,tensor(3.8872),tensor(6.9657)
2889,tensor(3.8651),tensor(6.9655)
2890,tensor(3.8775),tensor(6.9654)
2891,tensor(3.8640),tensor(6.9653)
2892,tensor(3.8759),tensor(6.9649)
2893,tensor(3.8726),tensor(6.9646)
2894,tensor(3.9017),tensor(6.9648)
2895,tensor(3.8847),tensor(6.9649)
2896,tensor(3.8916),tensor(6.9653)
2897,tensor(3.8981),tensor(6.9655)
2898,tensor(3.8929),tensor(6.9659)
2899,tensor(3.8785),tensor(6.9660)
2900,tensor(3.8756),tensor(6.9657)
2901,tensor(3.8792),tensor(6.9657)
2902,tensor(3.8907),tensor(6.9657)
2903,tensor(3.8843),tensor(6.9658)
2904,tensor(3.8839),tensor(6.9657)
2905,tensor(3.8943),tensor(6.9657)
2906,tensor(3.8767),tensor(6.9655)
2907,tensor(3.8715),tensor(6.9653)
2908,tensor(3.8805),tensor(6.9651)
2909,tensor(3.8787),tensor(6.9649)
2910,tensor(3.8915),tensor(6.9650)
2911,tensor(3.8810),tensor(6.9650)
2912,tensor(3.9007),tensor(6.9651)
2913,tensor(3.8932),tensor(6.9652)
2914,tensor(3.8757),tensor(6.9653)
2915,tensor(3.8825),tensor(6.9651)
2916,tensor(3.8908),tensor(6.9651)
2917,tensor(3.8848),tensor(6.9652)
2918,tensor(3.8968),tensor(6.9654)
2919,tensor(3.8890),tensor(6.9658)
2920,tensor(3.8741),tensor(6.9656)
2921,tensor(3.8940),tensor(6.9655)
2922,tensor(3.8827),tensor(6.9654)
2923,tensor(3.8961),tensor(6.9655)
2924,tensor(3.8631),tensor(6.9653)
2925,tensor(3.8950),tensor(6.9655)
2926,tensor(3.8944),tensor(6.9658)
2927,tensor(3.8895),tensor(6.9661)
2928,tensor(3.8955),tensor(6.9665)
2929,tensor(3.8899),tensor(6.9667)
2930,tensor(3.8810),tensor(6.9668)
2931,tensor(3.8880),tensor(6.9668)
2932,tensor(3.8859),tensor(6.9666)
2933,tensor(3.8875),tensor(6.9667)
2934,tensor(3.8736),tensor(6.9664)
2935,tensor(3.8776),tensor(6.9663)
2936,tensor(3.8836),tensor(6.9664)
2937,tensor(3.8928),tensor(6.9666)
2938,tensor(3.8845),tensor(6.9665)
2939,tensor(3.8815),tensor(6.9664)
2940,tensor(3.8796),tensor(6.9664)
2941,tensor(3.8953),tensor(6.9664)
2942,tensor(3.8734),tensor(6.9665)
2943,tensor(3.9026),tensor(6.9668)
2944,tensor(3.8722),tensor(6.9668)
2945,tensor(3.8753),tensor(6.9667)
2946,tensor(3.8870),tensor(6.9666)
2947,tensor(3.8894),tensor(6.9665)
2948,tensor(3.8988),tensor(6.9665)
2949,tensor(3.8791),tensor(6.9665)
2950,tensor(3.8888),tensor(6.9665)
2951,tensor(3.8801),tensor(6.9663)
2952,tensor(3.8721),tensor(6.9660)
2953,tensor(3.8787),tensor(6.9659)
2954,tensor(3.8838),tensor(6.9659)
2955,tensor(3.8745),tensor(6.9658)
2956,tensor(3.8852),tensor(6.9659)
2957,tensor(3.8759),tensor(6.9659)
2958,tensor(3.8882),tensor(6.9659)
2959,tensor(3.8809),tensor(6.9657)
2960,tensor(3.8653),tensor(6.9655)
2961,tensor(3.8890),tensor(6.9654)
2962,tensor(3.8875),tensor(6.9655)
2963,tensor(3.8927),tensor(6.9658)
2964,tensor(3.8639),tensor(6.9657)
2965,tensor(3.8852),tensor(6.9656)
2966,tensor(3.8979),tensor(6.9658)
2967,tensor(3.8646),tensor(6.9659)
2968,tensor(3.8775),tensor(6.9657)
2969,tensor(3.8913),tensor(6.9659)
2970,tensor(3.8856),tensor(6.9660)
2971,tensor(3.8707),tensor(6.9658)
2972,tensor(3.8888),tensor(6.9658)
2973,tensor(3.8939),tensor(6.9661)
2974,tensor(3.8828),tensor(6.9662)
2975,tensor(3.8817),tensor(6.9662)
2976,tensor(3.8751),tensor(6.9660)
2977,tensor(3.8828),tensor(6.9658)
2978,tensor(3.8760),tensor(6.9657)
2979,tensor(3.8859),tensor(6.9658)
2980,tensor(3.8853),tensor(6.9659)
2981,tensor(3.8865),tensor(6.9660)
2982,tensor(3.8899),tensor(6.9659)
2983,tensor(3.8774),tensor(6.9658)
2984,tensor(3.8842),tensor(6.9659)
2985,tensor(3.8840),tensor(6.9659)
2986,tensor(3.8792),tensor(6.9658)
2987,tensor(3.8878),tensor(6.9658)
2988,tensor(3.8706),tensor(6.9656)
2989,tensor(3.8823),tensor(6.9654)
2990,tensor(3.8897),tensor(6.9655)
2991,tensor(3.8905),tensor(6.9659)
2992,tensor(3.8822),tensor(6.9659)
2993,tensor(3.8799),tensor(6.9658)
2994,tensor(3.8832),tensor(6.9656)
2995,tensor(3.8664),tensor(6.9656)
2996,tensor(3.8782),tensor(6.9653)
2997,tensor(3.8926),tensor(6.9653)
2998,tensor(3.8877),tensor(6.9655)
2999,tensor(3.8746),tensor(6.9657)
