,train,test
2588,tensor(3.8777),tensor(6.8937)
2589,tensor(3.8771),tensor(6.8936)
2590,tensor(3.8701),tensor(6.8936)
2591,tensor(3.8923),tensor(6.8936)
2592,tensor(3.8873),tensor(6.8936)
2593,tensor(3.8674),tensor(6.8937)
2594,tensor(3.8824),tensor(6.8937)
2595,tensor(3.8906),tensor(6.8938)
2596,tensor(3.8987),tensor(6.8938)
2597,tensor(3.8845),tensor(6.8938)
2598,tensor(3.8862),tensor(6.8938)
2599,tensor(3.8821),tensor(6.8938)
2600,tensor(3.8835),tensor(6.8937)
2601,tensor(3.8712),tensor(6.8937)
2602,tensor(3.8806),tensor(6.8936)
2603,tensor(3.8910),tensor(6.8937)
2604,tensor(3.8943),tensor(6.8937)
2605,tensor(3.8725),tensor(6.8937)
2606,tensor(3.8999),tensor(6.8936)
2607,tensor(3.8892),tensor(6.8937)
2608,tensor(3.8871),tensor(6.8937)
2609,tensor(3.8770),tensor(6.8937)
2610,tensor(3.8776),tensor(6.8937)
2611,tensor(3.8820),tensor(6.8937)
2612,tensor(3.8773),tensor(6.8937)
2613,tensor(3.8750),tensor(6.8936)
2614,tensor(3.8940),tensor(6.8935)
2615,tensor(3.8730),tensor(6.8935)
2616,tensor(3.8884),tensor(6.8935)
2617,tensor(3.8916),tensor(6.8935)
2618,tensor(3.8905),tensor(6.8935)
2619,tensor(3.8910),tensor(6.8935)
2620,tensor(3.8875),tensor(6.8936)
2621,tensor(3.8873),tensor(6.8936)
2622,tensor(3.8760),tensor(6.8936)
2623,tensor(3.8804),tensor(6.8936)
2624,tensor(3.8964),tensor(6.8936)
2625,tensor(3.8864),tensor(6.8936)
2626,tensor(3.8739),tensor(6.8937)
2627,tensor(3.8950),tensor(6.8937)
2628,tensor(3.8743),tensor(6.8936)
2629,tensor(3.8928),tensor(6.8936)
2630,tensor(3.8999),tensor(6.8936)
2631,tensor(3.8889),tensor(6.8936)
2632,tensor(3.8857),tensor(6.8937)
2633,tensor(3.8954),tensor(6.8938)
2634,tensor(3.8887),tensor(6.8938)
2635,tensor(3.8902),tensor(6.8938)
2636,tensor(3.8654),tensor(6.8938)
2637,tensor(3.8813),tensor(6.8939)
2638,tensor(3.8899),tensor(6.8939)
2639,tensor(3.8766),tensor(6.8938)
2640,tensor(3.8740),tensor(6.8938)
2641,tensor(3.9038),tensor(6.8938)
2642,tensor(3.8903),tensor(6.8939)
2643,tensor(3.8880),tensor(6.8939)
2644,tensor(3.8861),tensor(6.8938)
2645,tensor(3.8811),tensor(6.8938)
2646,tensor(3.8972),tensor(6.8938)
2647,tensor(3.8721),tensor(6.8938)
2648,tensor(3.8856),tensor(6.8938)
2649,tensor(3.8865),tensor(6.8938)
2650,tensor(3.8910),tensor(6.8939)
2651,tensor(3.8869),tensor(6.8939)
2652,tensor(3.8917),tensor(6.8939)
2653,tensor(3.8680),tensor(6.8938)
2654,tensor(3.9041),tensor(6.8938)
2655,tensor(3.8902),tensor(6.8939)
2656,tensor(3.8845),tensor(6.8939)
2657,tensor(3.8869),tensor(6.8940)
2658,tensor(3.8839),tensor(6.8939)
2659,tensor(3.8903),tensor(6.8939)
2660,tensor(3.8842),tensor(6.8939)
2661,tensor(3.8894),tensor(6.8939)
2662,tensor(3.8850),tensor(6.8938)
2663,tensor(3.8747),tensor(6.8938)
2664,tensor(3.8888),tensor(6.8938)
2665,tensor(3.8908),tensor(6.8938)
2666,tensor(3.8858),tensor(6.8939)
2667,tensor(3.8879),tensor(6.8938)
2668,tensor(3.8902),tensor(6.8938)
2669,tensor(3.8783),tensor(6.8938)
2670,tensor(3.8808),tensor(6.8938)
2671,tensor(3.8914),tensor(6.8938)
2672,tensor(3.8957),tensor(6.8938)
2673,tensor(3.8862),tensor(6.8938)
2674,tensor(3.8688),tensor(6.8938)
2675,tensor(3.8868),tensor(6.8938)
2676,tensor(3.8711),tensor(6.8937)
2677,tensor(3.8810),tensor(6.8936)
2678,tensor(3.8826),tensor(6.8935)
2679,tensor(3.8855),tensor(6.8935)
2680,tensor(3.8841),tensor(6.8935)
2681,tensor(3.8717),tensor(6.8934)
2682,tensor(3.9073),tensor(6.8935)
2683,tensor(3.8827),tensor(6.8935)
2684,tensor(3.8931),tensor(6.8936)
2685,tensor(3.8872),tensor(6.8936)
2686,tensor(3.8850),tensor(6.8935)
2687,tensor(3.8736),tensor(6.8936)
2688,tensor(3.8938),tensor(6.8936)
2689,tensor(3.8816),tensor(6.8936)
2690,tensor(3.8776),tensor(6.8936)
2691,tensor(3.8870),tensor(6.8936)
2692,tensor(3.8907),tensor(6.8936)
2693,tensor(3.8900),tensor(6.8937)
2694,tensor(3.8847),tensor(6.8938)
2695,tensor(3.8884),tensor(6.8939)
2696,tensor(3.8990),tensor(6.8940)
2697,tensor(3.8835),tensor(6.8940)
2698,tensor(3.8795),tensor(6.8940)
2699,tensor(3.8884),tensor(6.8939)
2700,tensor(3.8982),tensor(6.8939)
2701,tensor(3.8847),tensor(6.8939)
2702,tensor(3.8764),tensor(6.8939)
2703,tensor(3.8893),tensor(6.8939)
2704,tensor(3.8849),tensor(6.8939)
2705,tensor(3.8707),tensor(6.8939)
2706,tensor(3.8917),tensor(6.8938)
2707,tensor(3.8937),tensor(6.8938)
2708,tensor(3.8897),tensor(6.8939)
2709,tensor(3.8885),tensor(6.8940)
2710,tensor(3.8892),tensor(6.8940)
2711,tensor(3.8855),tensor(6.8940)
2712,tensor(3.8831),tensor(6.8939)
2713,tensor(3.8977),tensor(6.8940)
2714,tensor(3.8793),tensor(6.8940)
2715,tensor(3.8816),tensor(6.8939)
2716,tensor(3.8909),tensor(6.8939)
2717,tensor(3.8893),tensor(6.8939)
2718,tensor(3.8777),tensor(6.8938)
2719,tensor(3.8824),tensor(6.8938)
2720,tensor(3.8818),tensor(6.8937)
2721,tensor(3.8862),tensor(6.8936)
2722,tensor(3.8829),tensor(6.8937)
2723,tensor(3.8851),tensor(6.8937)
2724,tensor(3.8926),tensor(6.8937)
2725,tensor(3.8732),tensor(6.8938)
2726,tensor(3.8965),tensor(6.8939)
2727,tensor(3.8864),tensor(6.8940)
2728,tensor(3.9003),tensor(6.8940)
2729,tensor(3.8773),tensor(6.8940)
2730,tensor(3.8825),tensor(6.8941)
2731,tensor(3.8829),tensor(6.8941)
2732,tensor(3.8816),tensor(6.8941)
2733,tensor(3.8732),tensor(6.8941)
2734,tensor(3.8678),tensor(6.8941)
2735,tensor(3.8836),tensor(6.8941)
2736,tensor(3.8841),tensor(6.8941)
2737,tensor(3.8850),tensor(6.8941)
2738,tensor(3.8773),tensor(6.8940)
2739,tensor(3.8815),tensor(6.8940)
2740,tensor(3.8809),tensor(6.8940)
2741,tensor(3.8748),tensor(6.8940)
2742,tensor(3.8798),tensor(6.8939)
2743,tensor(3.8777),tensor(6.8939)
2744,tensor(3.8830),tensor(6.8939)
2745,tensor(3.9030),tensor(6.8939)
2746,tensor(3.8845),tensor(6.8939)
2747,tensor(3.8840),tensor(6.8939)
2748,tensor(3.8820),tensor(6.8940)
2749,tensor(3.8919),tensor(6.8940)
2750,tensor(3.8884),tensor(6.8941)
2751,tensor(3.8766),tensor(6.8941)
2752,tensor(3.8792),tensor(6.8941)
2753,tensor(3.8900),tensor(6.8941)
2754,tensor(3.8859),tensor(6.8940)
2755,tensor(3.8926),tensor(6.8940)
2756,tensor(3.8998),tensor(6.8939)
2757,tensor(3.8888),tensor(6.8940)
2758,tensor(3.8913),tensor(6.8940)
2759,tensor(3.8767),tensor(6.8941)
2760,tensor(3.8784),tensor(6.8940)
2761,tensor(3.8800),tensor(6.8941)
2762,tensor(3.8733),tensor(6.8941)
2763,tensor(3.8817),tensor(6.8940)
2764,tensor(3.8887),tensor(6.8940)
2765,tensor(3.8849),tensor(6.8940)
2766,tensor(3.8856),tensor(6.8940)
2767,tensor(3.8706),tensor(6.8939)
2768,tensor(3.8663),tensor(6.8939)
2769,tensor(3.8918),tensor(6.8939)
2770,tensor(3.8771),tensor(6.8939)
2771,tensor(3.8834),tensor(6.8939)
2772,tensor(3.8965),tensor(6.8940)
2773,tensor(3.8699),tensor(6.8940)
2774,tensor(3.8928),tensor(6.8940)
2775,tensor(3.8726),tensor(6.8941)
2776,tensor(3.8874),tensor(6.8941)
2777,tensor(3.8735),tensor(6.8942)
2778,tensor(3.8933),tensor(6.8942)
2779,tensor(3.8737),tensor(6.8943)
2780,tensor(3.8910),tensor(6.8943)
2781,tensor(3.8886),tensor(6.8943)
2782,tensor(3.8871),tensor(6.8943)
2783,tensor(3.8864),tensor(6.8944)
2784,tensor(3.8846),tensor(6.8944)
2785,tensor(3.8866),tensor(6.8943)
2786,tensor(3.8966),tensor(6.8944)
2787,tensor(3.8877),tensor(6.8943)
2788,tensor(3.8900),tensor(6.8943)
2789,tensor(3.8923),tensor(6.8943)
2790,tensor(3.8832),tensor(6.8942)
2791,tensor(3.8926),tensor(6.8942)
2792,tensor(3.8795),tensor(6.8942)
2793,tensor(3.8785),tensor(6.8942)
2794,tensor(3.8712),tensor(6.8942)
2795,tensor(3.8914),tensor(6.8942)
2796,tensor(3.8844),tensor(6.8942)
2797,tensor(3.8907),tensor(6.8943)
2798,tensor(3.8826),tensor(6.8943)
2799,tensor(3.8905),tensor(6.8943)
2800,tensor(3.8791),tensor(6.8944)
2801,tensor(3.8874),tensor(6.8944)
2802,tensor(3.8767),tensor(6.8944)
2803,tensor(3.8751),tensor(6.8943)
2804,tensor(3.8987),tensor(6.8943)
2805,tensor(3.9022),tensor(6.8943)
2806,tensor(3.8959),tensor(6.8943)
2807,tensor(3.8764),tensor(6.8944)
2808,tensor(3.8756),tensor(6.8944)
2809,tensor(3.8786),tensor(6.8944)
2810,tensor(3.8800),tensor(6.8944)
2811,tensor(3.8921),tensor(6.8944)
2812,tensor(3.8995),tensor(6.8945)
2813,tensor(3.8777),tensor(6.8945)
2814,tensor(3.8958),tensor(6.8945)
2815,tensor(3.9036),tensor(6.8945)
2816,tensor(3.8798),tensor(6.8944)
2817,tensor(3.8966),tensor(6.8945)
2818,tensor(3.8857),tensor(6.8945)
2819,tensor(3.8790),tensor(6.8945)
2820,tensor(3.8770),tensor(6.8944)
2821,tensor(3.8833),tensor(6.8944)
2822,tensor(3.8851),tensor(6.8944)
2823,tensor(3.8879),tensor(6.8943)
2824,tensor(3.8894),tensor(6.8944)
2825,tensor(3.8908),tensor(6.8943)
2826,tensor(3.8609),tensor(6.8943)
2827,tensor(3.8762),tensor(6.8943)
2828,tensor(3.8832),tensor(6.8943)
2829,tensor(3.8846),tensor(6.8943)
2830,tensor(3.8837),tensor(6.8943)
2831,tensor(3.8984),tensor(6.8944)
2832,tensor(3.8797),tensor(6.8944)
2833,tensor(3.8884),tensor(6.8944)
2834,tensor(3.8882),tensor(6.8944)
2835,tensor(3.8719),tensor(6.8944)
2836,tensor(3.8771),tensor(6.8943)
2837,tensor(3.8723),tensor(6.8943)
2838,tensor(3.8973),tensor(6.8944)
2839,tensor(3.8776),tensor(6.8944)
2840,tensor(3.8750),tensor(6.8943)
2841,tensor(3.8980),tensor(6.8942)
2842,tensor(3.8946),tensor(6.8942)
2843,tensor(3.8599),tensor(6.8942)
2844,tensor(3.8894),tensor(6.8942)
2845,tensor(3.8744),tensor(6.8941)
2846,tensor(3.8778),tensor(6.8941)
2847,tensor(3.8850),tensor(6.8941)
2848,tensor(3.8827),tensor(6.8942)
2849,tensor(3.8834),tensor(6.8942)
2850,tensor(3.8902),tensor(6.8942)
2851,tensor(3.8857),tensor(6.8942)
2852,tensor(3.8786),tensor(6.8941)
2853,tensor(3.8883),tensor(6.8941)
2854,tensor(3.8728),tensor(6.8942)
2855,tensor(3.8755),tensor(6.8942)
2856,tensor(3.8804),tensor(6.8942)
2857,tensor(3.8856),tensor(6.8941)
2858,tensor(3.8780),tensor(6.8941)
2859,tensor(3.8975),tensor(6.8941)
2860,tensor(3.8837),tensor(6.8942)
2861,tensor(3.8698),tensor(6.8942)
2862,tensor(3.8742),tensor(6.8941)
2863,tensor(3.8733),tensor(6.8941)
2864,tensor(3.8899),tensor(6.8942)
2865,tensor(3.8845),tensor(6.8941)
2866,tensor(3.8877),tensor(6.8941)
2867,tensor(3.8797),tensor(6.8941)
2868,tensor(3.8755),tensor(6.8942)
2869,tensor(3.8950),tensor(6.8942)
2870,tensor(3.8703),tensor(6.8942)
2871,tensor(3.8786),tensor(6.8943)
2872,tensor(3.8885),tensor(6.8944)
2873,tensor(3.8942),tensor(6.8944)
2874,tensor(3.8667),tensor(6.8944)
2875,tensor(3.8753),tensor(6.8944)
2876,tensor(3.8882),tensor(6.8944)
2877,tensor(3.8822),tensor(6.8944)
2878,tensor(3.8782),tensor(6.8944)
2879,tensor(3.8810),tensor(6.8944)
2880,tensor(3.8706),tensor(6.8944)
2881,tensor(3.8853),tensor(6.8943)
2882,tensor(3.8934),tensor(6.8943)
2883,tensor(3.8776),tensor(6.8943)
2884,tensor(3.8691),tensor(6.8944)
2885,tensor(3.8764),tensor(6.8944)
2886,tensor(3.8703),tensor(6.8945)
2887,tensor(3.8824),tensor(6.8945)
2888,tensor(3.8775),tensor(6.8945)
2889,tensor(3.8807),tensor(6.8945)
2890,tensor(3.8778),tensor(6.8945)
2891,tensor(3.8938),tensor(6.8945)
2892,tensor(3.8668),tensor(6.8945)
2893,tensor(3.8793),tensor(6.8945)
2894,tensor(3.8817),tensor(6.8946)
2895,tensor(3.8701),tensor(6.8946)
2896,tensor(3.8864),tensor(6.8946)
2897,tensor(3.8796),tensor(6.8946)
2898,tensor(3.8888),tensor(6.8946)
2899,tensor(3.8731),tensor(6.8945)
2900,tensor(3.8853),tensor(6.8945)
2901,tensor(3.8911),tensor(6.8945)
2902,tensor(3.8915),tensor(6.8944)
2903,tensor(3.8873),tensor(6.8945)
2904,tensor(3.8933),tensor(6.8945)
2905,tensor(3.8743),tensor(6.8944)
2906,tensor(3.8890),tensor(6.8944)
2907,tensor(3.8673),tensor(6.8945)
2908,tensor(3.8903),tensor(6.8944)
2909,tensor(3.8871),tensor(6.8945)
2910,tensor(3.8878),tensor(6.8945)
2911,tensor(3.8739),tensor(6.8946)
2912,tensor(3.8841),tensor(6.8945)
2913,tensor(3.8811),tensor(6.8945)
2914,tensor(3.8874),tensor(6.8945)
2915,tensor(3.8912),tensor(6.8947)
2916,tensor(3.8882),tensor(6.8948)
2917,tensor(3.8772),tensor(6.8948)
2918,tensor(3.8879),tensor(6.8949)
2919,tensor(3.8767),tensor(6.8948)
2920,tensor(3.8791),tensor(6.8948)
2921,tensor(3.8692),tensor(6.8948)
2922,tensor(3.8887),tensor(6.8947)
2923,tensor(3.8782),tensor(6.8947)
2924,tensor(3.8892),tensor(6.8947)
2925,tensor(3.8749),tensor(6.8948)
2926,tensor(3.8780),tensor(6.8948)
2927,tensor(3.8848),tensor(6.8948)
2928,tensor(3.8887),tensor(6.8949)
2929,tensor(3.8991),tensor(6.8949)
2930,tensor(3.8810),tensor(6.8949)
2931,tensor(3.8779),tensor(6.8949)
2932,tensor(3.8798),tensor(6.8948)
2933,tensor(3.8988),tensor(6.8949)
2934,tensor(3.8860),tensor(6.8949)
2935,tensor(3.8865),tensor(6.8948)
2936,tensor(3.8887),tensor(6.8949)
2937,tensor(3.8812),tensor(6.8949)
2938,tensor(3.8810),tensor(6.8949)
2939,tensor(3.8878),tensor(6.8948)
2940,tensor(3.8811),tensor(6.8948)
2941,tensor(3.8852),tensor(6.8948)
2942,tensor(3.8968),tensor(6.8948)
2943,tensor(3.8913),tensor(6.8949)
2944,tensor(3.8841),tensor(6.8948)
2945,tensor(3.8890),tensor(6.8949)
2946,tensor(3.8747),tensor(6.8948)
2947,tensor(3.8868),tensor(6.8947)
2948,tensor(3.8896),tensor(6.8948)
2949,tensor(3.8698),tensor(6.8947)
2950,tensor(3.8844),tensor(6.8947)
2951,tensor(3.8909),tensor(6.8947)
2952,tensor(3.8668),tensor(6.8947)
2953,tensor(3.8860),tensor(6.8947)
2954,tensor(3.8910),tensor(6.8947)
2955,tensor(3.8797),tensor(6.8947)
2956,tensor(3.8721),tensor(6.8947)
2957,tensor(3.8865),tensor(6.8947)
2958,tensor(3.8731),tensor(6.8947)
2959,tensor(3.8818),tensor(6.8947)
2960,tensor(3.8781),tensor(6.8947)
2961,tensor(3.8792),tensor(6.8946)
2962,tensor(3.8828),tensor(6.8946)
2963,tensor(3.8831),tensor(6.8946)
2964,tensor(3.8838),tensor(6.8946)
2965,tensor(3.8910),tensor(6.8946)
2966,tensor(3.8848),tensor(6.8945)
2967,tensor(3.8732),tensor(6.8945)
2968,tensor(3.8731),tensor(6.8945)
2969,tensor(3.8760),tensor(6.8946)
2970,tensor(3.8850),tensor(6.8945)
2971,tensor(3.8761),tensor(6.8945)
2972,tensor(3.8845),tensor(6.8944)
2973,tensor(3.8943),tensor(6.8944)
2974,tensor(3.8792),tensor(6.8944)
2975,tensor(3.8775),tensor(6.8943)
2976,tensor(3.8730),tensor(6.8943)
2977,tensor(3.8922),tensor(6.8944)
2978,tensor(3.8732),tensor(6.8944)
2979,tensor(3.8700),tensor(6.8944)
2980,tensor(3.8878),tensor(6.8944)
2981,tensor(3.8777),tensor(6.8944)
2982,tensor(3.8981),tensor(6.8944)
2983,tensor(3.8834),tensor(6.8944)
2984,tensor(3.8826),tensor(6.8944)
2985,tensor(3.8801),tensor(6.8944)
2986,tensor(3.8849),tensor(6.8944)
2987,tensor(3.8856),tensor(6.8944)
2988,tensor(3.8785),tensor(6.8944)
2989,tensor(3.8870),tensor(6.8943)
2990,tensor(3.8873),tensor(6.8943)
2991,tensor(3.8782),tensor(6.8943)
2992,tensor(3.8779),tensor(6.8943)
2993,tensor(3.8801),tensor(6.8944)
2994,tensor(3.8777),tensor(6.8944)
2995,tensor(3.8821),tensor(6.8944)
2996,tensor(3.8630),tensor(6.8943)
2997,tensor(3.8838),tensor(6.8943)
2998,tensor(3.8804),tensor(6.8943)
2999,tensor(3.8839),tensor(6.8943)
